blue,green,red,nir,label
0.0757,0.0856,0.1093,0.1658,0
0.15,0.1791,0.2188,0.2829,0
0.6534,0.4732,0.7194,0.5122,1
0.6214,0.4472,0.6813,0.7506,1
0.1227,0.1421,0.1698,0.2752,0
0.5398,0.3544,0.5934,0.4346,1
0.1281,0.1512,0.1771,0.2407,0
0.3096,0.3273,0.351,0.3754,0
0.1705,0.198,0.2316,0.2795,0
0.5928,0.4274,0.6508,0.6619,1
0.1449,0.1631,0.1898,0.2574,0
0.6493,0.4718,0.7207,0.6626,1
0.212,0.2334,0.2696,0.3168,0
0.7854,0.573,0.8661,0.7182,1
0.2444,0.269,0.3203,0.3514,0
0.6589,0.4767,0.7258,0.7715,1
0.061,0.0736,0.0923,0.224,0
0.2063,0.231,0.2733,0.3116,0
0.0733,0.0899,0.1125,0.2208,0
0.5972,0.4281,0.6523,0.6412,1
0.6478,0.4691,0.7153,0.7726,1
0.3105,0.3339,0.3705,0.3894,0
0.1096,0.1247,0.1561,0.1932,0
0.0433,0.0541,0.0679,0.1747,0
0.7851,0.5717,0.8747,0.7669,1
0.115,0.1294,0.1512,0.2327,0
0.0682,0.0823,0.1004,0.1909,0
0.6469,0.4693,0.7163,0.7669,1
0.103,0.1156,0.1376,0.2354,0
0.1185,0.1335,0.1616,0.2295,0
0.1131,0.1362,0.1615,0.2783,0
0.5911,0.4245,0.6494,0.6632,1
0.65,0.4709,0.7197,0.7627,1
0.0747,0.0816,0.095,0.2128,0
0.5959,0.4287,0.6526,0.5543,1
0.6576,0.4773,0.7255,0.772,1
0.1403,0.1576,0.1883,0.2437,0
0.2477,0.2687,0.2982,0.3127,0
0.7851,0.5754,0.8615,0.6984,1
0.3364,0.3591,0.3984,0.4376,0
0.2408,0.2571,0.2985,0.2989,0
0.6497,0.47,0.7148,0.7537,1
0.1417,0.1611,0.1969,0.2505,0
0.5956,0.4285,0.6507,0.7254,1
0.1391,0.1496,0.1699,0.2446,0
0.0628,0.0763,0.0956,0.1609,0
0.7831,0.5752,0.8646,0.7333,1
0.2796,0.3078,0.3473,0.4058,0
0.7838,0.571,0.8766,0.7563,1
0.5958,0.4288,0.6549,0.6646,1
0.1096,0.1237,0.1451,0.2603,0
0.6241,0.4483,0.6828,0.6812,1
0.6367,0.4583,0.6892,0.696,1
0.6594,0.4769,0.7266,0.7093,1
0.0366,0.045,0.0586,0.159,0
0.1524,0.1766,0.2101,0.2639,0
0.1059,0.1161,0.1359,0.2278,0
0.1324,0.1553,0.1814,0.2464,0
0.0609,0.0759,0.0912,0.2348,0
0.5967,0.4285,0.6531,0.6995,1
0.6466,0.4679,0.7158,0.6153,1
0.1537,0.1654,0.1975,0.2843,0
0.1218,0.1389,0.1572,0.2488,0
0.598,0.43,0.6564,0.684,1
0.1691,0.1922,0.2399,0.2657,0
0.0611,0.0742,0.0925,0.1824,0
0.0631,0.0776,0.0939,0.1799,0
0.0478,0.0642,0.0782,0.1918,0
0.5912,0.4251,0.6491,0.6859,1
0.6517,0.4729,0.7217,0.7619,1
0.0539,0.0678,0.0832,0.2052,0
0.6612,0.4806,0.7307,0.7276,1
0.052,0.0657,0.0806,0.1695,0
0.0907,0.1107,0.133,0.2167,0
0.6367,0.4582,0.6896,0.6902,1
0.1571,0.1816,0.2148,0.2597,0
0.091,0.106,0.1294,0.2086,0
0.6511,0.4742,0.7219,0.7083,1
0.6534,0.4723,0.7221,0.5559,1
0.1873,0.2065,0.2385,0.2697,0
0.6239,0.4488,0.6784,0.7037,1
0.446,0.4427,0.4458,0.4209,1
0.1522,0.1612,0.1912,0.2801,0
0.6519,0.4728,0.7199,0.5576,1
0.1561,0.1784,0.2065,0.2656,0
0.0582,0.0705,0.084,0.244,0
0.2131,0.2326,0.2723,0.3011,0
0.1083,0.1205,0.1468,0.2176,0
0.0581,0.0707,0.0869,0.1557,0
0.2463,0.2709,0.3287,0.3289,0
0.6593,0.477,0.7267,0.6969,1
0.592,0.4245,0.648,0.6598,1
0.6519,0.4742,0.722,0.7716,1
0.6265,0.4508,0.678,0.5848,1
0.6634,0.4816,0.7318,0.7527,1
0.656,0.4763,0.7264,0.7445,1
0.6519,0.472,0.7209,0.648,1
0.1615,0.175,0.2078,0.2638,0
0.652,0.4716,0.7204,0.5939,1
0.2851,0.2993,0.3227,0.3506,0
0.7054,0.5046,0.7581,0.6773,1
0.0654,0.0786,0.0964,0.218,0
0.3268,0.357,0.4016,0.4503,0
0.6229,0.4501,0.6828,0.673,1
0.6584,0.4778,0.7294,0.7469,1
0.1142,0.1336,0.1594,0.2427,0
0.5912,0.4271,0.6524,0.7435,1
0.144,0.163,0.1943,0.2444,0
0.5958,0.4301,0.6562,0.6953,1
0.5927,0.4266,0.6509,0.726,1
0.6566,0.4751,0.7244,0.6805,1
0.5947,0.4298,0.6542,0.7035,1
0.5933,0.4283,0.6542,0.671,1
0.5962,0.4282,0.6511,0.7142,1
0.0576,0.0691,0.0891,0.1746,0
0.7556,0.5723,0.795,0.6591,1
0.6232,0.4489,0.6824,0.7047,1
0.6234,0.448,0.6809,0.7443,1
0.1497,0.1706,0.2039,0.2602,0
0.3312,0.3543,0.402,0.444,0
0.1632,0.1856,0.2133,0.2682,0
0.6519,0.4742,0.7247,0.6904,1
0.0507,0.0617,0.0778,0.1786,0
0.1379,0.1606,0.195,0.2584,0
0.1282,0.1458,0.172,0.234,0
0.0933,0.1063,0.1256,0.2206,0
0.1898,0.2106,0.2507,0.285,0
0.2977,0.3151,0.3434,0.3654,0
0.1561,0.1733,0.2028,0.2446,0
0.6498,0.4701,0.7188,0.5865,1
0.1807,0.1995,0.2331,0.2792,0
0.6192,0.4454,0.6757,0.7137,1
0.5935,0.428,0.6515,0.556,1
0.5974,0.4297,0.6549,0.654,1
0.594,0.4277,0.6529,0.6384,1
0.0558,0.0707,0.0893,0.1724,0
0.0782,0.0978,0.1227,0.2253,0
0.654,0.472,0.72,0.7693,1
0.6029,0.4296,0.6509,0.714,1
0.1566,0.1758,0.2004,0.2554,0
0.0439,0.0596,0.0714,0.1697,0
0.2007,0.2158,0.2562,0.2942,0
0.1052,0.1275,0.1511,0.2448,0
0.0744,0.088,0.1075,0.1644,0
0.658,0.4758,0.724,0.7631,1
0.2187,0.2416,0.2796,0.3124,0
0.1104,0.1306,0.1568,0.2182,0
0.5974,0.4301,0.6553,0.581,1
0.624,0.4484,0.6833,0.6739,1
0.0914,0.1151,0.1412,0.2495,0
0.1359,0.1514,0.1822,0.2244,0
0.1353,0.1618,0.1968,0.2661,0
0.1216,0.1444,0.1694,0.262,0
0.0816,0.1005,0.1215,0.2622,0
0.098,0.1143,0.1348,0.2354,0
0.1561,0.1746,0.2053,0.2686,0
0.6211,0.4499,0.6837,0.7357,1
0.0619,0.0722,0.0874,0.2023,0
0.2907,0.316,0.3475,0.3594,0
0.0563,0.0782,0.0934,0.1972,0
0.0831,0.1007,0.1214,0.2123,0
0.15,0.1696,0.1999,0.295,0
0.6246,0.4488,0.6844,0.6562,1
0.1996,0.2188,0.261,0.3073,0
0.7847,0.5757,0.8679,0.7316,1
0.3087,0.323,0.3468,0.3618,0
0.1582,0.1843,0.2242,0.2725,0
0.6462,0.4669,0.7128,0.7482,1
0.788,0.5709,0.8769,0.7427,1
0.0316,0.0425,0.0538,0.1446,0
0.0276,0.0423,0.0518,0.1418,0
0.1277,0.1429,0.1666,0.2504,0
0.6462,0.4684,0.7158,0.6535,1
0.053,0.0699,0.0856,0.1455,0
0.0706,0.0839,0.1037,0.1828,0
0.6224,0.4484,0.6815,0.7137,1
0.2571,0.286,0.3258,0.3915,0
0.5952,0.4272,0.65,0.6673,1
0.5944,0.4278,0.6517,0.6715,1
0.1285,0.1535,0.1843,0.2617,0
0.5943,0.4271,0.6516,0.6293,1
0.5936,0.4269,0.6515,0.6628,1
0.049,0.0628,0.075,0.18,0
0.0666,0.0805,0.0987,0.1686,0
0.1248,0.1442,0.1648,0.2318,0
0.1599,0.1761,0.213,0.2578,0
0.1191,0.1282,0.1488,0.1915,0
0.1343,0.1501,0.1715,0.2184,0
0.0837,0.1024,0.1242,0.2404,0
0.6265,0.4499,0.6839,0.6831,1
0.6531,0.4721,0.7227,0.7363,1
0.1729,0.1993,0.2372,0.3065,0
0.0514,0.0627,0.074,0.1978,0
0.0579,0.0691,0.086,0.1742,0
0.5945,0.4273,0.6515,0.6805,1
0.1647,0.1824,0.2173,0.2535,0
0.1391,0.155,0.18,0.2326,0
0.3161,0.3492,0.396,0.4358,0
0.1562,0.1773,0.2055,0.3173,0
0.2152,0.2327,0.2801,0.3152,0
0.6038,0.4315,0.6536,0.7161,1
0.5936,0.4266,0.6508,0.4614,1
0.1839,0.194,0.2119,0.2107,0
0.653,0.4743,0.7247,0.6833,1
0.174,0.1986,0.2344,0.2711,0
0.6565,0.4785,0.7269,0.7553,1
0.1006,0.1192,0.1357,0.2478,0
0.0848,0.1005,0.1186,0.1992,0
0.1488,0.1667,0.2032,0.2541,0
0.6448,0.4704,0.7164,0.7585,1
0.0653,0.0797,0.104,0.1963,0
0.0461,0.0555,0.0689,0.1403,0
0.1953,0.215,0.2579,0.2943,0
0.6526,0.4723,0.72,0.7756,1
0.6357,0.4591,0.6889,0.5721,1
0.1797,0.193,0.2171,0.2527,0
0.1237,0.1388,0.1655,0.2068,0
0.2468,0.2628,0.3002,0.3242,0
0.7791,0.5667,0.8676,0.7196,1
0.5237,0.4718,0.5339,0.4712,1
0.6194,0.4463,0.6771,0.6137,1
0.2103,0.2327,0.2572,0.3086,0
0.5973,0.4265,0.6516,0.5432,1
0.7824,0.5699,0.8746,0.7273,1
0.6046,0.4989,0.6653,0.5677,1
0.0504,0.0692,0.0893,0.2025,0
0.1967,0.2044,0.2455,0.2661,0
0.5931,0.4261,0.6517,0.6324,1
0.0595,0.0703,0.0932,0.1757,0
0.6528,0.4756,0.722,0.6996,1
0.6234,0.4494,0.6834,0.744,1
0.6242,0.4467,0.6791,0.6133,1
0.068,0.0811,0.0978,0.1631,0
0.7822,0.573,0.8655,0.746,1
0.0967,0.101,0.1206,0.1848,0
0.3394,0.3649,0.4007,0.4514,0
0.6499,0.4716,0.7205,0.7149,1
0.1835,0.1905,0.2143,0.2142,0
0.6266,0.4492,0.6852,0.71,1
0.0414,0.053,0.0704,0.1317,0
0.053,0.0657,0.0816,0.1752,0
0.6454,0.4669,0.7143,0.7385,1
0.6476,0.4699,0.7205,0.6293,1
0.1165,0.1288,0.1535,0.2032,0
0.1238,0.1457,0.1638,0.2563,0
0.3251,0.3489,0.3881,0.4261,0
0.0465,0.0583,0.0725,0.1803,0
0.5967,0.4284,0.654,0.7128,1
0.5927,0.4265,0.651,0.6493,1
0.2588,0.2815,0.3119,0.3481,0
0.1774,0.1914,0.2166,0.2054,0
0.5937,0.4298,0.6549,0.7147,1
0.0857,0.0955,0.1145,0.2107,0
0.0553,0.0728,0.0852,0.1825,0
0.3839,0.3777,0.4029,0.3463,1
0.6358,0.4568,0.688,0.7154,1
0.6469,0.4671,0.7141,0.7168,1
0.3562,0.3794,0.4262,0.4673,0
0.6318,0.4529,0.6859,0.617,1
0.5934,0.4272,0.6521,0.6265,1
0.6516,0.4746,0.7217,0.7774,1
0.6424,0.4621,0.6908,0.6879,1
0.1102,0.1233,0.1482,0.2087,0
0.5937,0.4277,0.6533,0.6615,1
0.1325,0.1484,0.1711,0.2929,0
0.6525,0.4726,0.722,0.5632,1
0.058,0.0673,0.0845,0.1608,0
0.0689,0.0831,0.1004,0.1796,0
0.5922,0.4275,0.6522,0.6272,1
0.1601,0.1835,0.2164,0.2667,0
0.7482,0.5541,0.782,0.6955,1
0.6561,0.4748,0.7235,0.7507,1
0.0491,0.0607,0.0748,0.1267,0
0.6631,0.48,0.7333,0.7478,1
0.6243,0.4485,0.6807,0.685,1
0.6539,0.4743,0.7237,0.6979,1
0.6527,0.4742,0.7265,0.7672,1
0.6374,0.4598,0.6922,0.6884,1
0.5971,0.428,0.6507,0.6998,1
0.657,0.4761,0.727,0.7505,1
0.3775,0.3788,0.3886,0.3347,1
0.5935,0.4284,0.651,0.6702,1
0.6541,0.476,0.7282,0.7518,1
0.6514,0.4725,0.7205,0.7559,1
0.5941,0.4286,0.6545,0.6863,1
0.0574,0.0668,0.0845,0.186,0
0.1511,0.1644,0.1921,0.2417,0
0.5948,0.4269,0.6526,0.6975,1
0.107,0.1196,0.1366,0.1802,0
0.1863,0.1988,0.2323,0.2635,0
0.1187,0.1392,0.1713,0.2115,0
0.6497,0.4718,0.7234,0.7682,1
0.0375,0.0513,0.0659,0.1485,0
0.0552,0.0683,0.0843,0.2096,0
0.0656,0.0794,0.0988,0.1793,0
0.1257,0.1466,0.172,0.2515,0
0.5941,0.4275,0.6533,0.6265,1
0.1508,0.1709,0.199,0.244,0
0.5956,0.427,0.653,0.6234,1
0.0494,0.0628,0.0767,0.2248,0
0.0755,0.0923,0.1117,0.2292,0
0.6524,0.4736,0.7223,0.6328,1
0.1292,0.1474,0.1828,0.2345,0
0.066,0.0771,0.0924,0.2467,0
0.5044,0.459,0.5113,0.4566,1
0.7877,0.5739,0.8769,0.7198,1
0.1803,0.1909,0.2094,0.2107,0
0.1202,0.1331,0.163,0.2264,0
0.6625,0.48,0.7327,0.7613,1
0.5966,0.4292,0.6531,0.6452,1
0.3106,0.3256,0.3481,0.3742,0
0.5949,0.4274,0.6524,0.7399,1
0.6501,0.4698,0.7205,0.765,1
0.1475,0.1645,0.1919,0.2487,0
0.2986,0.3162,0.3464,0.3574,0
0.6541,0.4753,0.7234,0.7677,1
0.6587,0.4749,0.7238,0.6199,1
0.0464,0.0583,0.069,0.1082,0
0.6544,0.4743,0.7228,0.7751,1
0.6493,0.4731,0.7215,0.652,1
0.0576,0.0702,0.0841,0.1737,0
0.0573,0.0719,0.0878,0.1968,0
0.5924,0.4249,0.6474,0.6736,1
0.0552,0.0697,0.0896,0.1888,0
0.6526,0.4714,0.7231,0.7647,1
0.1046,0.1197,0.1395,0.2552,0
0.6659,0.4804,0.7308,0.7513,1
0.3365,0.3673,0.4131,0.4465,0
0.0667,0.0797,0.0956,0.1899,0
0.5947,0.4282,0.6503,0.5316,1
0.2323,0.241,0.2734,0.3222,0
0.0853,0.1009,0.1132,0.2016,0
0.6515,0.474,0.7222,0.5879,1
0.0939,0.1135,0.1325,0.2374,0
0.0343,0.0455,0.0583,0.1401,0
0.0956,0.1064,0.1287,0.2134,0
0.1354,0.159,0.1837,0.2591,0
0.1586,0.1766,0.1978,0.2691,0
0.1595,0.1729,0.2078,0.2491,0
0.0807,0.1013,0.125,0.2223,0
0.6197,0.4476,0.6832,0.7324,1
0.6577,0.4774,0.7252,0.653,1
0.6509,0.475,0.7235,0.6708,1
0.1224,0.1383,0.1669,0.2307,0
0.6567,0.475,0.7263,0.768,1
0.3002,0.32,0.3546,0.3791,0
0.6581,0.4774,0.7275,0.7623,1
0.6532,0.4728,0.7181,0.7766,1
0.1737,0.1795,0.1922,0.2032,0
0.5957,0.4272,0.6504,0.6631,1
0.6214,0.4483,0.6822,0.7261,1
0.4682,0.4595,0.4667,0.4299,1
0.6537,0.4727,0.724,0.6857,1
0.0885,0.1074,0.1341,0.2076,0
0.1023,0.1203,0.1438,0.2164,0
0.5978,0.4306,0.6555,0.6315,1
0.0537,0.0642,0.0782,0.183,0
0.6517,0.472,0.7214,0.5099,1
0.6514,0.4691,0.7164,0.7621,1
0.6517,0.4747,0.7215,0.5914,1
0.6231,0.4506,0.6837,0.6702,1
0.6537,0.4751,0.7221,0.5131,1
0.0507,0.0619,0.079,0.1947,0
0.0593,0.0704,0.0905,0.1628,0
0.0751,0.0895,0.108,0.2113,0
0.5757,0.4686,0.5973,0.4688,1
0.3088,0.3297,0.3628,0.3631,0
0.0626,0.0707,0.0862,0.1935,0
0.6223,0.4468,0.6811,0.6844,1
0.5972,0.4277,0.6531,0.7286,1
0.1292,0.1499,0.1797,0.2525,0
0.1799,0.1917,0.2222,0.2509,0
0.2016,0.2283,0.2679,0.2997,0
0.1443,0.1607,0.1897,0.2274,0
0.0514,0.0654,0.0837,0.1833,0
0.2509,0.2531,0.2639,0.2567,1
0.6531,0.4727,0.7218,0.7529,1
0.2238,0.2348,0.2634,0.2782,0
0.1634,0.1825,0.2182,0.2575,0
0.1824,0.1988,0.2413,0.2753,0
0.5952,0.4284,0.6527,0.7187,1
0.6279,0.454,0.683,0.5655,1
0.1731,0.1904,0.2268,0.2724,0
0.6572,0.4773,0.7263,0.688,1
0.0673,0.0789,0.0976,0.2055,0
0.6283,0.4541,0.684,0.6955,1
0.0619,0.0801,0.1005,0.2021,0
0.2217,0.2529,0.2853,0.3338,0
0.1638,0.1837,0.2199,0.2725,0
0.1092,0.1249,0.1549,0.2493,0
0.2715,0.2869,0.3175,0.3394,0
0.051,0.0617,0.0787,0.1799,0
0.33,0.3588,0.4039,0.4496,0
0.6266,0.4513,0.6803,0.5989,1
0.0856,0.1066,0.1302,0.2436,0
0.3358,0.3627,0.4067,0.4574,0
0.5931,0.4274,0.6495,0.7373,1
0.594,0.4274,0.6496,0.6803,1
0.1072,0.1221,0.1488,0.2269,0
0.6557,0.4753,0.7264,0.7762,1
0.6534,0.4739,0.724,0.7766,1
0.6491,0.4719,0.7182,0.7772,1
0.1419,0.1657,0.1899,0.2558,0
0.2832,0.2991,0.3246,0.355,0
0.6257,0.4526,0.6794,0.4388,1
0.0798,0.0953,0.1217,0.2034,0
0.6389,0.4569,0.6878,0.6657,1
0.654,0.4725,0.7227,0.6542,1
0.656,0.476,0.7246,0.779,1
0.766,0.5538,0.8258,0.75,1
0.5948,0.4271,0.6526,0.6665,1
0.6532,0.4744,0.726,0.7506,1
0.0613,0.0702,0.0862,0.1707,0
0.6326,0.4537,0.6868,0.6174,1
0.6195,0.4481,0.6789,0.7308,1
0.2928,0.312,0.3406,0.3591,0
0.1289,0.1455,0.1747,0.2846,0
0.1551,0.1736,0.208,0.2811,0
0.6513,0.4727,0.7233,0.7879,1
0.1062,0.1182,0.1423,0.2137,0
0.1707,0.1869,0.2197,0.2712,0
0.6578,0.4764,0.7261,0.7437,1
0.5928,0.4271,0.6533,0.6294,1
0.6517,0.474,0.7212,0.7112,1
0.6388,0.459,0.6867,0.6768,1
0.6564,0.4747,0.7248,0.7744,1
0.7861,0.5712,0.8749,0.7403,1
0.5941,0.4278,0.6495,0.7148,1
0.1522,0.1746,0.1971,0.2476,0
0.0901,0.1023,0.1234,0.1764,0
0.0389,0.0513,0.0658,0.1866,0
0.0888,0.1027,0.1224,0.1818,0
0.5941,0.4294,0.653,0.6187,1
0.1719,0.1947,0.2213,0.2895,0
0.599,0.4311,0.6546,0.5611,1
0.15,0.168,0.1969,0.2652,0
0.0488,0.0585,0.0751,0.156,0
0.1742,0.1912,0.2249,0.2465,0
0.0722,0.0839,0.0989,0.1704,0
0.6643,0.4812,0.7327,0.749,1
0.0866,0.1078,0.1371,0.2701,0
0.5927,0.4249,0.6474,0.6577,1
0.0508,0.0637,0.0778,0.2009,0
0.05,0.064,0.0757,0.2205,0
0.2704,0.2902,0.3265,0.3475,0
0.5969,0.4296,0.6561,0.7141,1
0.15,0.1657,0.1977,0.2597,0
0.317,0.342,0.3806,0.4333,0
0.6503,0.4706,0.72,0.763,1
0.241,0.2601,0.3173,0.334,0
0.1648,0.17,0.1882,0.1839,0
0.1751,0.1826,0.2123,0.246,0
0.5942,0.4259,0.6512,0.6691,1
0.6355,0.4604,0.6916,0.6665,1
0.6311,0.4572,0.6975,0.5956,1
0.0446,0.0584,0.0741,0.1663,0
0.1392,0.1557,0.1851,0.2411,0
0.647,0.4704,0.7175,0.6529,1
0.1692,0.1889,0.225,0.2757,0
0.198,0.2151,0.2501,0.2711,0
0.5446,0.4807,0.5402,0.4858,1
0.3176,0.3426,0.3914,0.4272,0
0.036,0.0466,0.0618,0.1319,0
0.7671,0.5571,0.8249,0.7324,1
0.1262,0.1474,0.1785,0.2429,0
0.324,0.3519,0.3981,0.4448,0
0.0371,0.0516,0.0664,0.1932,0
0.5958,0.4294,0.6556,0.6741,1
0.6218,0.4497,0.6831,0.7262,1
0.6234,0.4478,0.6784,0.7172,1
0.6046,0.4268,0.6661,0.4871,1
0.3141,0.3314,0.3623,0.3708,0
0.6232,0.4476,0.6817,0.657,1
0.59,0.4271,0.648,0.6615,1
0.5962,0.4283,0.6541,0.6586,1
0.6559,0.4739,0.7259,0.7395,1
0.5951,0.4294,0.6508,0.7108,1
0.5938,0.4274,0.6506,0.6225,1
0.6563,0.4767,0.7277,0.7555,1
0.5939,0.4259,0.6505,0.72,1
0.6534,0.4742,0.7234,0.7728,1
0.3171,0.342,0.3809,0.4213,0
0.2234,0.2471,0.2748,0.3198,0
0.065,0.0789,0.0925,0.1901,0
0.1678,0.1868,0.2225,0.2745,0
0.6371,0.4578,0.6938,0.6024,1
0.0418,0.0573,0.0735,0.1772,0
0.0646,0.0759,0.0924,0.1733,0
0.0462,0.0598,0.0779,0.1863,0
0.0311,0.0446,0.056,0.1361,0
0.6506,0.4733,0.7199,0.641,1
0.653,0.4725,0.7244,0.7716,1
0.1808,0.2029,0.236,0.2792,0
0.6249,0.4497,0.6835,0.6953,1
0.5935,0.4252,0.6489,0.6965,1
0.3177,0.344,0.389,0.4269,0
0.0532,0.064,0.0781,0.1553,0
0.1411,0.1633,0.1967,0.2503,0
0.6232,0.4505,0.6827,0.742,1
0.1457,0.165,0.1901,0.2742,0
0.6491,0.4707,0.7215,0.6254,1
0.0993,0.122,0.1464,0.2548,0
0.1484,0.1681,0.1951,0.262,0
0.6242,0.4486,0.6846,0.7157,1
0.1051,0.1161,0.141,0.2007,0
0.153,0.171,0.1977,0.2607,0
0.1935,0.225,0.2614,0.3072,0
0.1099,0.1253,0.1511,0.2477,0
0.0712,0.0874,0.107,0.2062,0
0.2187,0.2394,0.2718,0.3098,0
0.5921,0.4257,0.6481,0.6838,1
0.0557,0.0661,0.0857,0.2034,0
0.1885,0.207,0.2422,0.2838,0
0.6554,0.4757,0.7233,0.7807,1
0.1794,0.1924,0.2312,0.257,0
0.1604,0.1789,0.215,0.26,0
0.5913,0.424,0.6467,0.6498,1
0.0437,0.0553,0.0712,0.1706,0
0.2449,0.2679,0.3043,0.3366,0
0.6506,0.4717,0.7186,0.7349,1
0.1413,0.1617,0.1908,0.2315,0
0.0843,0.0957,0.1112,0.1746,0
0.0465,0.0534,0.068,0.1543,0
0.6537,0.4738,0.7227,0.7856,1
0.6212,0.4485,0.6793,0.7327,1
0.0965,0.1134,0.1415,0.2531,0
0.7801,0.5683,0.873,0.7256,1
0.1991,0.2225,0.2545,0.2905,0
0.6493,0.4706,0.7191,0.6989,1
0.1663,0.1786,0.2058,0.2713,0
0.1497,0.1552,0.169,0.1799,0
0.634,0.4577,0.6882,0.6284,1
0.5959,0.4278,0.6533,0.6577,1
0.1545,0.1726,0.2063,0.255,0
0.2081,0.2352,0.2657,0.3203,0
0.081,0.0922,0.1182,0.213,0
0.0587,0.0809,0.1015,0.1878,0
0.6336,0.4556,0.6862,0.6225,1
0.637,0.4597,0.6899,0.7105,1
0.3349,0.3613,0.4114,0.4469,0
0.5963,0.4282,0.6518,0.6413,1
0.651,0.4722,0.7194,0.7718,1
0.783,0.5721,0.8651,0.7151,1
0.6551,0.476,0.7271,0.5172,1
0.6504,0.4699,0.72,0.6432,1
0.0684,0.0861,0.1065,0.2255,0
0.0884,0.1083,0.1335,0.2545,0
0.1283,0.146,0.1681,0.2749,0
0.1364,0.1504,0.1766,0.239,0
0.0858,0.1024,0.1268,0.2002,0
0.6367,0.4592,0.6885,0.7025,1
0.1197,0.1366,0.1597,0.2314,0
0.2065,0.223,0.2589,0.2921,0
0.1738,0.1846,0.2111,0.3091,0
0.0454,0.0589,0.0735,0.1597,0
0.5956,0.4267,0.6496,0.6864,1
0.049,0.0662,0.084,0.1766,0
0.7466,0.5523,0.7852,0.6909,1
0.6529,0.4738,0.7235,0.7398,1
0.2979,0.3138,0.3357,0.3499,0
0.6238,0.4485,0.6796,0.7199,1
0.6569,0.478,0.7265,0.7525,1
0.6533,0.4732,0.7228,0.7845,1
0.1141,0.1371,0.1622,0.2219,0
0.0693,0.0827,0.1014,0.2026,0
0.6334,0.4586,0.701,0.578,1
0.653,0.4738,0.7235,0.732,1
0.757,0.5533,0.798,0.7146,1
0.659,0.4789,0.7295,0.768,1
0.6519,0.4717,0.7184,0.6876,1
0.1479,0.1621,0.1959,0.2412,0
0.1716,0.1893,0.22,0.3104,0
0.0531,0.067,0.0796,0.1705,0
0.313,0.3409,0.3771,0.426,0
0.1398,0.1596,0.1973,0.2502,0
0.0959,0.1097,0.1287,0.2132,0
0.0694,0.0822,0.1056,0.1893,0
0.0796,0.0896,0.1092,0.1931,0
0.6532,0.4737,0.7233,0.7724,1
0.0868,0.1054,0.1298,0.2364,0
0.0656,0.0812,0.1003,0.188,0
0.0547,0.0688,0.0856,0.2133,0
0.091,0.1086,0.1397,0.2512,0
0.1138,0.1274,0.1497,0.2157,0
0.5963,0.4275,0.6532,0.6541,1
0.3892,0.3921,0.3913,0.3537,1
0.6552,0.4753,0.7232,0.7017,1
0.0992,0.1137,0.1365,0.2079,0
0.6212,0.4469,0.6797,0.7341,1
0.0729,0.0943,0.1036,0.2024,0
0.1484,0.1678,0.1994,0.2568,0
0.6569,0.4732,0.7232,0.7227,1
0.7846,0.571,0.8756,0.7364,1
0.6248,0.4501,0.6807,0.7165,1
0.1922,0.2165,0.2569,0.2847,0
0.2051,0.221,0.2516,0.3105,0
0.3186,0.3445,0.3911,0.4268,0
0.2002,0.2187,0.2539,0.2781,0
0.0576,0.0741,0.0922,0.196,0
0.7655,0.5543,0.8174,0.7319,1
0.1803,0.2068,0.2417,0.2806,0
0.2911,0.3201,0.3585,0.3816,0
0.6486,0.4695,0.7158,0.6648,1
0.1691,0.187,0.2122,0.2759,0
0.2517,0.2697,0.2966,0.3198,0
0.1502,0.1679,0.1882,0.2489,0
0.0321,0.0432,0.0577,0.1409,0
0.6547,0.4748,0.723,0.7598,1
0.1002,0.1126,0.1337,0.2439,0
0.6214,0.4501,0.6815,0.729,1
0.0759,0.0963,0.1169,0.2437,0
0.2272,0.2482,0.2883,0.2974,0
0.1237,0.1443,0.1771,0.224,0
0.121,0.1383,0.1628,0.2165,0
0.1687,0.1857,0.2166,0.2744,0
0.6544,0.4736,0.7219,0.7011,1
0.0976,0.1121,0.1311,0.2279,0
0.5927,0.4283,0.6503,0.6761,1
0.2087,0.2189,0.244,0.3029,0
0.1786,0.2018,0.2352,0.2711,0
0.0592,0.0752,0.0951,0.2137,0
0.2371,0.2676,0.3035,0.3325,0
0.1622,0.1774,0.2089,0.2494,0
0.5949,0.4286,0.6521,0.7107,1
0.5915,0.4264,0.6488,0.6911,1
0.1114,0.133,0.1634,0.2216,0
0.2753,0.2979,0.3227,0.3334,0
0.0659,0.0811,0.1025,0.1971,0
0.0643,0.0724,0.0841,0.17,0
0.7839,0.5704,0.8725,0.729,1
0.2352,0.2629,0.3145,0.339,0
0.1798,0.2005,0.2301,0.2772,0
0.0683,0.0831,0.102,0.1998,0
0.6553,0.4757,0.7239,0.6374,1
0.2176,0.2288,0.2548,0.3377,0
0.3375,0.3647,0.4075,0.4432,0
0.6562,0.4762,0.7272,0.7609,1
0.2058,0.234,0.2888,0.3246,0
0.6498,0.4731,0.7226,0.7102,1
0.0372,0.0497,0.0621,0.1271,0
0.1907,0.2052,0.2381,0.2717,0
0.2199,0.2369,0.2671,0.295,0
0.6595,0.4772,0.7275,0.761,1
0.5944,0.429,0.6535,0.7066,1
0.5939,0.4265,0.6493,0.6782,1
0.6564,0.4747,0.7244,0.752,1
0.7645,0.5542,0.8193,0.737,1
